HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEO_ID,Input.CLIP,Answer.anger,Answer.disgust,Answer.fear,Answer.gender,Answer.happiness,Answer.sadness,Answer.secret_word1,Answer.secret_word2,Answer.secret_word3,Answer.sentiment,Answer.surprise,Answer.video_load,Approve,Reject
35U0MRQMUJJBZEIPMFVICIF65WBVOU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:00 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:00 PDT 2017,,,3YT88D1N09ABKYSLUF2LAP1YD9RK3G,A5N6QK76RTR7R,Submitted,Sat Oct 28 16:15:44 PDT 2017,Sat Oct 28 16:16:08 PDT 2017,Tue Oct 31 16:16:08 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),Gg9ZcRlwnbc,8,1,0,0,0,0,0,{},{},{},-2,0,0,,
3P7QK0GJ3TXE1RYU0EMOQBPZS2LZ2S,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:13 PDT 2017,,,3GGAI1SQEWAUNMO78KQ2I5XW8SWMCK,A1ET2J1PIP0RGO,Submitted,Sat Oct 28 18:51:05 PDT 2017,Sat Oct 28 18:55:40 PDT 2017,Tue Oct 31 18:55:40 PDT 2017,,,,275,100% (17/17),100% (17/17),100% (17/17),A8plGi4rbxM,4,1,0,0,0,0,0,{},{},{},-2,0,0,,
34HEO7RUG66U43773CLQAQ6YV9VARI,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:34 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:34 PDT 2017,,,3LO69W1SU4PNYGMRAUL68J3M6GIGL8,A3CAF7LTD3ORSG,Submitted,Sat Oct 28 20:07:45 PDT 2017,Sat Oct 28 20:08:17 PDT 2017,Tue Oct 31 20:08:17 PDT 2017,,,,32,100% (1553/1553),100% (956/956),100% (471/471),lpF-yBYou0s,6,1,0,0,0,0,0,morsel,healer,district,-2,0,0,,
3IQ9O0AYW6BMQ03XJPIYR3VZW2WTIH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:03 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:03 PDT 2017,,,3VHHR074H4T45NBQHRHC26QT7CU7LP,A2R0YYUAWNT7UD,Submitted,Sat Oct 28 17:06:12 PDT 2017,Sat Oct 28 17:06:25 PDT 2017,Tue Oct 31 17:06:25 PDT 2017,,,,13,100% (3072/3072),100% (2862/2862),100% (2336/2336),ooAF6I-fmTg,7,1,0,0,0,0,0,{},{},{},-2,0,0,,
35YHTYFL1GFHT15WNCCSPO6SDVKVF8,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:24 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:24 PDT 2017,,,3DYGAII7PMK42QV35IJPJEG8HD3QPM,AE861G0AY5RGT,Submitted,Sat Oct 28 20:51:03 PDT 2017,Sat Oct 28 21:04:22 PDT 2017,Tue Oct 31 21:04:22 PDT 2017,,,,799,100% (51/51),100% (46/46),100% (45/45),VwvptdTkwEE,3,1,0,0,0,0,0,{},{},{},-2,0,0,,
3EPG8DX9LK2CMKFBVOQKXKQX2D65PF,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:25 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:25 PDT 2017,,,3LS2AMNW5G2MHQJ2QI6AUEBI779OQ3,A1P3Z24Y6GRNVA,Submitted,Sat Oct 28 18:40:27 PDT 2017,Sat Oct 28 18:40:53 PDT 2017,Tue Oct 31 18:40:53 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),qvIhzmujTi8,14,1,0,0,0,0,0,{},{},{},-2,0,0,,
3EQVJH0T40XMU5SDD70DRRUKWPIHTD,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:25 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:25 PDT 2017,,,3WYP994K18351M4KHW1AQ0STLGX6Y0,A1ET2J1PIP0RGO,Submitted,Sat Oct 28 18:41:31 PDT 2017,Sat Oct 28 18:45:58 PDT 2017,Tue Oct 31 18:45:58 PDT 2017,,,,267,100% (17/17),100% (17/17),100% (17/17),G4HMKRdIva0,9,1,0,0,0,0,0,{},{},{},-2,0,0,,
37ZQELHEQ0AAR6O478UEAXWOOTVNMR,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:40 PDT 2017,,,3KWTYT0871FPIJX7TY2F4MCXG795LK,AE861G0AY5RGT,Submitted,Sat Oct 28 20:28:45 PDT 2017,Sat Oct 28 20:30:19 PDT 2017,Tue Oct 31 20:30:19 PDT 2017,,,,94,100% (51/51),100% (46/46),100% (45/45),oWAyEzyp2xQ,9,1,0,0,0,0,0,{},{},{},-2,0,0,,
3HXCEECSQM542CR1TZTJZFQ47HHYZ9,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:00 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:00 PDT 2017,,,3TXWC2NHN02VNJU9GXCXSOVUUZQS96,AE861G0AY5RGT,Submitted,Sun Oct 29 00:59:33 PDT 2017,Sun Oct 29 01:00:19 PDT 2017,Wed Nov 01 01:00:19 PDT 2017,,,,46,100% (51/51),100% (46/46),100% (45/45),pSxte-ms0t8,14,1,0,0,0,0,0,{},{},{},-2,0,0,,
3ATYLI1PRTE28JIV5QHZ9U4CA95OJ3,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:49 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:49 PDT 2017,,,3S4AW7T80CU7M0T7FTJ5ZU6JGCKL43,AE861G0AY5RGT,Submitted,Sat Oct 28 23:03:37 PDT 2017,Sat Oct 28 23:04:53 PDT 2017,Tue Oct 31 23:04:53 PDT 2017,,,,76,100% (51/51),100% (46/46),100% (45/45),cSraseCDilY,1,1,0,0,0,0,0,{},{},{},-2,0,0,,
3QE4DGPGBRNODOICE0HNYJ6R1QPG4I,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:24 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:24 PDT 2017,,,354P56DE9LFR906G10EDES4OZA37SC,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 06:49:59 PDT 2017,Sun Oct 29 06:50:20 PDT 2017,Wed Nov 01 06:50:20 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),EiG3r8hAVeY,3,1,0,0,0,0,0,{},{},{},-2,0,0,,
38O9DZ0A62ZCDHEJY9PDTDW4NYQ62A,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:25 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:25 PDT 2017,,,3WAKVUDHUXS7ODYKQ59DTTMCK7Q7UU,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:00:14 PDT 2017,Sun Oct 29 07:00:30 PDT 2017,Wed Nov 01 07:00:30 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),UmB5c_QqUPs,12,1,0,0,0,0,0,{},{},{},-2,0,0,,
3XQ4XW3OD9OH0FCG5MSGUISW5NN2SS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:12 PDT 2017,,,39GAF6DQWSCTQ68I6F29O5XIVRP1V4,AE861G0AY5RGT,Submitted,Sat Oct 28 23:43:27 PDT 2017,Sat Oct 28 23:44:07 PDT 2017,Tue Oct 31 23:44:07 PDT 2017,,,,40,100% (51/51),100% (46/46),100% (45/45),VwvptdTkwEE,1,1,0,0,0,0,0,{},{},{},-2,0,0,,
3TLFH2L6Y90IFFPVUMX64NOI761T28,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:31 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:31 PDT 2017,,,3M68NM076IJW4LSY319GI4ZWIXVR64,A3R79CYQ817AV3,Submitted,Sun Oct 29 06:17:59 PDT 2017,Sun Oct 29 06:18:38 PDT 2017,Wed Nov 01 06:18:38 PDT 2017,,,,39,100% (4/4),100% (4/4),100% (4/4),J3-NEG8uoiE,8,1,0,0,0,0,0,{},{},{},-2,0,0,,
3FBEFUUYRKH1IK9NBOISZVF2ZMJA6M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:02 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:02 PDT 2017,,,3HVVDCPGTF4B3KFWD9931AK75TQYTV,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:21:48 PDT 2017,Sun Oct 29 10:22:48 PDT 2017,Wed Nov 01 10:22:48 PDT 2017,,,,60,0% (0/0),0% (0/0),0% (0/0),65kkuNV921k,15,1,0,0,0,0,0,{},{},{},-2,0,0,,
3UY4PIS8QRXDVH2FEMBGQ58LQI1N1K,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:48 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:48 PDT 2017,,,3I2PTA7R3U63RZYNSQEHNXU9N6QKQE,A3R79CYQ817AV3,Submitted,Sun Oct 29 07:49:04 PDT 2017,Sun Oct 29 07:49:54 PDT 2017,Wed Nov 01 07:49:54 PDT 2017,,,,50,100% (4/4),100% (4/4),100% (4/4),18QjfdhJEM4,13,1,0,0,0,0,0,{},{},{},-2,0,0,,
3ECKRY5B1Q8ICCCWPH7GDRWGHYKIZO,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:33 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:33 PDT 2017,,,37UQDCYH6Y771SNKVVJIPFOVYEVV73,A3R79CYQ817AV3,Submitted,Sun Oct 29 06:38:19 PDT 2017,Sun Oct 29 06:39:08 PDT 2017,Wed Nov 01 06:39:08 PDT 2017,,,,49,100% (4/4),100% (4/4),100% (4/4),SWHmteF5Rlk,5,1,0,0,0,0,0,{},{},{},-2,0,0,,
3G3AJKPCXL4OZF3C863T5JDV6MFY4Y,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:05 PDT 2017,,,3WJ1OXY92BSR9IP5U5KS7S6DOOR8AT,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 09:28:31 PDT 2017,Sun Oct 29 09:28:51 PDT 2017,Wed Nov 01 09:28:51 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),OctOcfI4KSs,2,1,0,0,0,0,0,{},{},{},-2,0,0,,
3BCRDCM0OD67UXI9NFVHT9IY4YCK6A,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:48 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:48 PDT 2017,,,3AAJC4I4FH4HU7TWX1XIDB60DKAZJN,A3R79CYQ817AV3,Submitted,Sun Oct 29 07:42:02 PDT 2017,Sun Oct 29 07:42:33 PDT 2017,Wed Nov 01 07:42:33 PDT 2017,,,,31,100% (4/4),100% (4/4),100% (4/4),FHlzZ2VxuGQ,0,1,0,0,0,0,0,{},{},{},-2,0,0,,
3CVDZS288HCY3EBN9KB12SNFM2AMFK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3AUQQEL7U65TJHN0AWY9A0E8Q0OV02,A3R79CYQ817AV3,Submitted,Sun Oct 29 06:29:59 PDT 2017,Sun Oct 29 06:30:46 PDT 2017,Wed Nov 01 06:30:46 PDT 2017,,,,47,100% (4/4),100% (4/4),100% (4/4),5vwXp27bCLw,10,1,0,0,0,0,0,{},{},{},-2,0,0,,
3NI0WFPPI9S5H7B5JMLZAP3PQ0706L,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:52 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:52 PDT 2017,,,3VE8AYVF8N9M596D5L6KLTH4L4P8FR,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:59:13 PDT 2017,Sun Oct 29 07:59:30 PDT 2017,Wed Nov 01 07:59:30 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),oWAyEzyp2xQ,8,1,0,0,0,0,0,{},{},{},-2,0,0,,
3HXCEECSQM542CR1TZTJZFQ47HIYZA,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:39 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:39 PDT 2017,,,3MD9PLUKKJQDDXKHCZPA6INHM4CNZC,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:18:02 PDT 2017,Sun Oct 29 07:18:24 PDT 2017,Wed Nov 01 07:18:24 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),b_SffSbPVJM,10,1,0,0,0,0,0,{},{},{},-2,0,0,,
3J9UN9O9J34H52QC35FOJT8UC6RJ0A,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:13 PDT 2017,,,337RC3OW06E6GDCMZPKS8K6WTZ5VLJ,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:32:25 PDT 2017,Sun Oct 29 10:33:51 PDT 2017,Wed Nov 01 10:33:51 PDT 2017,,,,86,0% (0/0),0% (0/0),0% (0/0),EJT25p7JahU,5,1,0,0,0,0,0,{},{},{},-2,0,0,,
3PUOXASB57FP1BJTLN130YXDY8XZ9M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:42 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:42 PDT 2017,,,3A1PQ49WVITO85DY1QL59469NDLH13,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 06:46:51 PDT 2017,Sun Oct 29 06:47:28 PDT 2017,Wed Nov 01 06:47:28 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),_BvNNdEkhZA,6,1,0,0,0,0,0,{},{},{},-2,0,0,,
3PUOXASB57FP1BJTLN130YXDY8Y9ZX,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:59 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:59 PDT 2017,,,3P529IW9KZXHKGQWZAFOQY3A541FLX,A34M93NJC830DP,Submitted,Sun Oct 29 09:20:04 PDT 2017,Sun Oct 29 09:20:30 PDT 2017,Wed Nov 01 09:20:30 PDT 2017,,,,26,100% (1065/1065),100% (1065/1065),100% (643/643),o2XbNJDpOlc,10,1,0,0,0,0,0,{},{},{},-2,0,0,,
3Y3CZJSZ9K5XYXVQ8GU92FQC3VWR5V,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:22 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:22 PDT 2017,,,3TE22NPXPCOBOSMM91KODD48UTA44K,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:17:40 PDT 2017,Sun Oct 29 10:18:55 PDT 2017,Wed Nov 01 10:18:55 PDT 2017,,,,75,0% (0/0),0% (0/0),0% (0/0),G38DwNDQ8Cc,2,1,0,0,0,0,0,{},{},{},-2,0,0,,
367O8HRHKGKR3TR390B4NXPUP1L4SS,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:38 PDT 2017,,,39L1G8WVWR39EX6ZM5W35A5Z4A513M,AE861G0AY5RGT,Submitted,Sun Oct 29 13:06:10 PDT 2017,Sun Oct 29 13:07:04 PDT 2017,Wed Nov 01 13:07:04 PDT 2017,,,,54,100% (51/51),100% (46/46),100% (45/45),pwj9YeMJC08,15,1,0,0,0,0,0,{},{},{},-2,0,0,,
3VDI8GSXAF5PWP5EQ370FVMW3CN8GJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:52 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:52 PDT 2017,,,3RRCEFRB7NOV9R7VOGUBLRAE4MZB47,ARVXIBUCA8WDZ,Submitted,Sun Oct 29 13:42:57 PDT 2017,Sun Oct 29 13:44:07 PDT 2017,Wed Nov 01 13:44:07 PDT 2017,,,,70,100% (99/99),100% (99/99),100% (99/99),A8plGi4rbxM,3,1,0,0,0,0,0,{},{},{},-2,0,0,,
374UMBUHN51VDXHXRFMCG0X4JXGCT2,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:42 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:42 PDT 2017,,,3EO896NRAX7L8VKXR980RN5JSQIJTP,AE861G0AY5RGT,Submitted,Sun Oct 29 13:08:56 PDT 2017,Sun Oct 29 13:09:57 PDT 2017,Wed Nov 01 13:09:57 PDT 2017,,,,61,100% (51/51),100% (46/46),100% (45/45),OORklkFql3k,19,1,0,0,0,0,0,{},{},{},-2,0,0,,
3JVP4ZJHDP4LAR66LNUO7STUZR30IG,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:53 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:53 PDT 2017,,,3MX2NQ3YCA6KIDEW7H53FG7KNLV5XS,AE861G0AY5RGT,Submitted,Sun Oct 29 14:56:18 PDT 2017,Sun Oct 29 14:58:19 PDT 2017,Wed Nov 01 14:58:19 PDT 2017,,,,121,100% (51/51),100% (46/46),100% (45/45),lpF-yBYou0s,5,1,0,0,0,0,0,{},{},{},-2,0,0,,
307FVKVSYRR5KV7BLXDTS6TY2N8748,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:38 PDT 2017,,,3OHYZ19UGDHUUACL1M9O4EWD3V0AO7,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 12:31:49 PDT 2017,Sun Oct 29 12:32:10 PDT 2017,Wed Nov 01 12:32:10 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),YWxvIFmYnNU,19,1,0,0,0,0,0,{},{},{},-2,0,0,,
3KI0JD2ZU1UJZIBP4L68P4DCYEE76T,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:38 PDT 2017,,,3WEV0KO0ON47Q97QSDHZEKEKLN3SDR,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 12:46:38 PDT 2017,Sun Oct 29 12:47:29 PDT 2017,Wed Nov 01 12:47:29 PDT 2017,,,,51,0% (0/0),0% (0/0),0% (0/0),Ceu9AkIjuLY,13,1,0,0,0,0,0,{},{},{},-2,0,0,,
38LRF35D5L8M0A03YR1LSTFCWYA3UM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:36:07 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:36:07 PDT 2017,,,3R2UR8A0IBS6QNKECW12OM7B4GUXOJ,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 14:23:16 PDT 2017,Sun Oct 29 14:36:09 PDT 2017,Wed Nov 01 14:36:09 PDT 2017,,,,773,0% (0/0),0% (0/0),0% (0/0),1tuMFJnlXJc,3,1,0,0,0,0,0,{},{},{},-2,0,0,,
371Q3BEXDHL76QFSUT1UHT23QWNSZR,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:45 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:45 PDT 2017,,,3YMU66OBIOKLCK31J968GRAFP45HG8,AE861G0AY5RGT,Submitted,Sun Oct 29 13:02:29 PDT 2017,Sun Oct 29 13:03:26 PDT 2017,Wed Nov 01 13:03:26 PDT 2017,,,,57,100% (51/51),100% (46/46),100% (45/45),raQ9Pcgo-II,3,1,0,0,0,0,0,{},{},{},-2,0,0,,
3GL25Y68436F30289EHN8ZNMQ74MX9,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:12 PDT 2017,,,3FDJT1UU75KEYDFP8YQEPMZIR60K5Q,A1ET2J1PIP0RGO,Submitted,Sat Oct 28 17:44:27 PDT 2017,Sat Oct 28 17:47:40 PDT 2017,Tue Oct 31 17:47:40 PDT 2017,,,,193,100% (17/17),100% (17/17),100% (17/17),BdqoZ5qpz0E,13,1,0,0,0,0,0,{},{},{},-1,0,0,,
3OKP4QVBP293FDYTN1REBMSRT0KAGM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:29 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:29 PDT 2017,,,37WLF8U1WQ2AHHF3DH0JHSDIN1J6K0,A2R0YYUAWNT7UD,Submitted,Sat Oct 28 18:23:03 PDT 2017,Sat Oct 28 18:23:18 PDT 2017,Tue Oct 31 18:23:18 PDT 2017,,,,15,100% (3072/3072),100% (2862/2862),100% (2336/2336),0cBmQ_ItVUc,6,1,0,0,0,0,0,{},{},{},-1,0,0,,
3R16PJFTS33TFAEV4R22WBYK8754K8,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:12 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:12 PDT 2017,,,3CPLWGV3MPBY762481VBTULO7XX9NK,A3CAF7LTD3ORSG,Submitted,Sat Oct 28 18:26:18 PDT 2017,Sat Oct 28 18:38:03 PDT 2017,Tue Oct 31 18:38:03 PDT 2017,,,,705,100% (1553/1553),100% (956/956),100% (471/471),cS3BDGNDu_8,2,1,0,0,0,0,0,morsel,healer,district,-1,0,0,,
