HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEO_ID,Input.CLIP,Answer.anger,Answer.disgust,Answer.fear,Answer.gender,Answer.happiness,Answer.sadness,Answer.secret_word1,Answer.secret_word2,Answer.secret_word3,Answer.sentiment,Answer.surprise,Answer.video_load,Approve,Reject
3RBI0I35XEF3HJK88SYAVELPSMJY3D,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:04 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:04 PDT 2017,,,3O6CYIULEEDMESZLYDHPL9LTDYMWU8,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 09:31:00 PDT 2017,Sun Oct 29 09:31:21 PDT 2017,Wed Nov 01 09:31:21 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),jQ3EmbRIe58,6,0,0,0,0,2,0,{},{},{},3,0,0,,
3URJ6VVYUPZC51ZA2JUV3SFTSCH4OU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:53 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:53 PDT 2017,,,3I3WADAZ9RGXO4046QI7W3GRBFG5O9,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 08:05:01 PDT 2017,Sun Oct 29 08:05:14 PDT 2017,Wed Nov 01 08:05:14 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),PGBrZLC15yA,0,0,0,0,0,3,0,{},{},{},3,0,0,,
3URJ6VVYUPZC51ZA2JUV3SFTSCH4OU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:53 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:53 PDT 2017,,,3SPJ033422FHPHJR1FVZZ4XY7QBYJ0,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:18:28 PDT 2017,Sun Oct 29 08:20:08 PDT 2017,Wed Nov 01 08:20:08 PDT 2017,,,,100,0% (0/0),0% (0/0),0% (0/0),PGBrZLC15yA,0,0,0,0,0,2,0,{},{},{},3,0,0,,
3S8APUMBJXV2KN7QIVLSOCCLA37FBP,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:04 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:04 PDT 2017,,,3H8DHMCCWAN92QUIN48XNYNA4RKDKL,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 09:37:31 PDT 2017,Sun Oct 29 09:37:52 PDT 2017,Wed Nov 01 09:37:52 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),GtRxTvuF6J0,3,0,0,0,0,1,0,{},{},{},3,0,0,,
38XPGNCKHTC7VL873VG9YK91O5DV4M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,338JKRMM27BK2TQYX9EYK5ZCR8RHAT,A2DC7EBSBUVUQ,Submitted,Sun Oct 29 10:13:25 PDT 2017,Sun Oct 29 10:14:04 PDT 2017,Wed Nov 01 10:14:04 PDT 2017,,,,39,100% (221/221),100% (221/221),100% (121/121),UgTM9y2rD38,2,0,0,0,0,3,0,{},{},{},3,0,0,,
38XPGNCKHTC7VL873VG9YK91O5DV4M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3TXMY6UCAF0L81MZ0DXJZEH1IXLCQX,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:17:07 PDT 2017,Sun Oct 29 08:18:01 PDT 2017,Wed Nov 01 08:18:01 PDT 2017,,,,54,0% (0/0),0% (0/0),0% (0/0),UgTM9y2rD38,2,0,0,0,0,2,0,{},{},{},3,0,0,,
3KTZHH2ONIRPOZ10165VS06TZYXM83,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:36 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:36 PDT 2017,,,3570Y55XZQV7YFTQT9AW2R5IFYGGY0,A2TBXASXZIRNNW,Submitted,Sun Oct 29 06:38:34 PDT 2017,Sun Oct 29 06:39:11 PDT 2017,Wed Nov 01 06:39:11 PDT 2017,,,,37,100% (1587/1587),100% (1509/1509),100% (1509/1509),pFh-SLxltms,23,0,0,0,0,3,0,{},{},{},3,0,0,,
3BFF0DJK8XOBKE6TO1CCV51M500TSB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3E47SOBEYR88R3YGN5SAQCQFRNTICP,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 06:55:39 PDT 2017,Sun Oct 29 06:55:57 PDT 2017,Wed Nov 01 06:55:57 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),npIVLL_fTf0,9,3,2,0,0,0,2,{},{},{},3,0,0,,
3CESM1J3EIFYPXCQCTEKHKCTR5M6WT,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:52 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:52 PDT 2017,,,3PW9OPU9PRWKTFAGI5IYM007YUJ21M,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:33:46 PDT 2017,Sun Oct 29 08:35:03 PDT 2017,Wed Nov 01 08:35:03 PDT 2017,,,,77,0% (0/0),0% (0/0),0% (0/0),dlE05KC95uk,14,0,0,0,0,0,0,{},{},{},3,0,0,,
3SX4X51T80LR7QFRBK4MGV1TKMDAOB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:10 PDT 2017,,,35GCEFQ6I6069TR7UG5VX4PBHNX3ZO,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:38:33 PDT 2017,Sun Oct 29 08:39:27 PDT 2017,Wed Nov 01 08:39:27 PDT 2017,,,,54,0% (0/0),0% (0/0),0% (0/0),DatH-ra0VKY,8,0,0,0,0,0,0,{},{},{},3,1,0,,
3WRBLBQ2GRK7E00BVZULMGGEKEA0GN,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,33LKR6A5KFWEDE4T1K2UNN9XY9E1TZ,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 12:44:54 PDT 2017,Sun Oct 29 12:45:18 PDT 2017,Wed Nov 01 12:45:18 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),5R5fDxZUL8M,13,0,0,0,0,2,0,{},{},{},3,0,0,,
360ZO6N6J1VP24KA6YB9SW14J4G9MG,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3ZAZR5XV02UUMTNQN9GWQ7T5N09CZU,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:36:17 PDT 2017,Sun Oct 29 08:37:34 PDT 2017,Wed Nov 01 08:37:34 PDT 2017,,,,77,0% (0/0),0% (0/0),0% (0/0),IwQWibE8EOM,2,0,0,0,0,2,0,{},{},{},3,0,0,,
37VHPF5VYCFCFDP9OHBHP41H5KU8C8,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:10 PDT 2017,,,33M4IA01QHD9N0CU4OI6IHCGF2ZRX5,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:19:31 PDT 2017,Sun Oct 29 10:20:44 PDT 2017,Wed Nov 01 10:20:44 PDT 2017,,,,73,0% (0/0),0% (0/0),0% (0/0),J3-NEG8uoiE,1,0,0,0,0,1,0,{},{},{},3,1,0,,
3HFWPF5AK9V6LX8Z9M6LDSXOB1O3S5,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:05 PDT 2017,,,3ZSY5X72NYNMTRY23XVAZ4LN3XDORE,A2R2YZTSME1K3F,Submitted,Sun Oct 29 09:02:09 PDT 2017,Sun Oct 29 09:03:28 PDT 2017,Wed Nov 01 09:03:28 PDT 2017,,,,79,0% (0/0),0% (0/0),0% (0/0),jVayR0VClxQ,10,0,0,0,0,0,1,{},{},{},3,0,0,,
37AQKJ12TX0CZEJ8D1H25AX87JETT0,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3WEV0KO0ON47Q97QSDHZEKEKLLBSDV,A2R2YZTSME1K3F,Submitted,Sun Oct 29 07:29:05 PDT 2017,Sun Oct 29 07:30:33 PDT 2017,Wed Nov 01 07:30:33 PDT 2017,,,,88,0% (0/0),0% (0/0),0% (0/0),rEWQW_ibDwg,20,0,0,0,0,2,0,{},{},{},3,0,0,,
3H781YYV6TUAAV1BN6S76OX749RTEA,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:37 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:37 PDT 2017,,,3E337GFOLAKDMGPCM71LLB7BBENGNL,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:52:31 PDT 2017,Sun Oct 29 07:52:51 PDT 2017,Wed Nov 01 07:52:51 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),MbpPBLUjpV4,12,0,0,0,0,2,0,{},{},{},3,0,0,,
3UDTAB6HH6BSZQD3HTOBUZURG1F09W,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:53 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:53 PDT 2017,,,3OJSZ2ATDT8Q3Y85P415LHUWLQ175G,A2R2YZTSME1K3F,Submitted,Sun Oct 29 07:27:38 PDT 2017,Sun Oct 29 07:28:45 PDT 2017,Wed Nov 01 07:28:45 PDT 2017,,,,67,0% (0/0),0% (0/0),0% (0/0),qd6YuFGcBGk,0,0,0,0,0,2,0,{},{},{},3,0,0,,
3Y3CZJSZ9K5XYXVQ8GU92FQC3VVR5U,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,33CID571055M44A3FFEMPPED2E53LL,A2R2YZTSME1K3F,Submitted,Sun Oct 29 06:18:49 PDT 2017,Sun Oct 29 06:19:59 PDT 2017,Wed Nov 01 06:19:59 PDT 2017,,,,70,0% (0/0),0% (0/0),0% (0/0),PRZ4VhESz1A,10,0,0,0,0,0,0,{},{},{},3,0,0,,
3Y3CZJSZ9K5XYXVQ8GU92FQC3VVR5U,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3JRJSWSMQIX8YY0BYTRICUOTTHA3E4,AYJGJAIY0EXW,Submitted,Sun Oct 29 06:59:26 PDT 2017,Sun Oct 29 06:59:46 PDT 2017,Wed Nov 01 06:59:46 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),PRZ4VhESz1A,10,0,0,0,0,0,0,{},{},{},3,0,0,,
33NKDW9FFXU2UEQHWPN953IAWT3CXK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:05 PDT 2017,,,3Z7VU45IPZTAZQDS7CRC9BAEJ4EZ1P,AYJGJAIY0EXW,Submitted,Sun Oct 29 11:04:42 PDT 2017,Sun Oct 29 11:05:04 PDT 2017,Wed Nov 01 11:05:04 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),JLqBVj6f5gI,1,0,0,0,0,1,0,{},{},{},3,0,0,,
34HEO7RUG66U43773CLQAQ6YV9XARK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:10 PDT 2017,,,3C8HJ7UOP867VFZH0YAAT3YHHEFZM1,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:53:19 PDT 2017,Sun Oct 29 08:54:18 PDT 2017,Wed Nov 01 08:54:18 PDT 2017,,,,59,0% (0/0),0% (0/0),0% (0/0),18JTkk8JbeU,2,0,0,0,0,1,0,{},{},{},3,0,0,,
3SV8KD29L449I72KPKSSQ7BT92AKZ2,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:05 PDT 2017,,,33UKMF931AWFMYG233M4TTSSQQITT9,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:02:28 PDT 2017,Sun Oct 29 08:09:44 PDT 2017,Wed Nov 01 08:09:44 PDT 2017,,,,436,0% (0/0),0% (0/0),0% (0/0),-THoVjtIkeU,6,0,0,0,0,0,0,{},{},{},3,0,0,,
3SV8KD29L449I72KPKSSQ7BT92AKZ2,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:05 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:05 PDT 2017,,,3VE8AYVF8N9M596D5L6KLTH4L5LF8W,AYJGJAIY0EXW,Submitted,Sun Oct 29 10:41:20 PDT 2017,Sun Oct 29 10:41:50 PDT 2017,Wed Nov 01 10:41:50 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),-THoVjtIkeU,6,0,0,0,0,0,0,{},{},{},3,0,0,,
3DWGDA5POFGQ3MBOGDX70M2YCL3V19,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:53 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:53 PDT 2017,,,3LWJHTCVCDYSBD69RFNK7K24FB8FQ8,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:45:40 PDT 2017,Sun Oct 29 10:47:08 PDT 2017,Wed Nov 01 10:47:08 PDT 2017,,,,88,0% (0/0),0% (0/0),0% (0/0),BdqoZ5qpz0E,5,0,0,0,0,0,0,{},{},{},3,0,0,,
3D5G8J4N5AGRC6NXIWHH6SLT44UTVG,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3UXUOQ9OKF9N94KMK0SMTSAID447AO,A2R2YZTSME1K3F,Submitted,Sun Oct 29 07:43:23 PDT 2017,Sun Oct 29 07:44:16 PDT 2017,Wed Nov 01 07:44:16 PDT 2017,,,,53,0% (0/0),0% (0/0),0% (0/0),sKwPCpFtUUI,8,0,0,0,0,0,0,{},{},{},3,0,0,,
3D5G8J4N5AGRC6NXIWHH6SLT44UTVG,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,3XCC1ODXDMNPE3BIIANEO9GNIYEQR7,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:01:25 PDT 2017,Sun Oct 29 07:01:45 PDT 2017,Wed Nov 01 07:01:45 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),sKwPCpFtUUI,8,0,0,0,0,0,0,{},{},{},3,0,0,,
3FVBZG9CLJQLEWVMF5C37GSFZEN0HM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3LRKMWOKB6THOBVOQGRQEUKJB9L2Z0,A2R2YZTSME1K3F,Submitted,Sun Oct 29 07:17:10 PDT 2017,Sun Oct 29 07:21:03 PDT 2017,Wed Nov 01 07:21:03 PDT 2017,,,,233,0% (0/0),0% (0/0),0% (0/0),kwkhYpCHWPw,16,0,0,0,0,2,0,{},{},{},3,0,0,,
3E22YV8GG1IGC9LHZOM6R1QJTY7PNQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3G5F9DBFOQ94UHTW845UGSDPCHHHVH,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 09:24:30 PDT 2017,Sun Oct 29 09:24:47 PDT 2017,Wed Nov 01 09:24:47 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),BdqoZ5qpz0E,21,0,0,0,0,0,0,{},{},{},3,0,0,,
3E22YV8GG1IGC9LHZOM6R1QJTY7PNQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3X0H8UUIT206ZF7H98MP6835S1RSWE,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:37:18 PDT 2017,Sun Oct 29 08:38:22 PDT 2017,Wed Nov 01 08:38:22 PDT 2017,,,,64,0% (0/0),0% (0/0),0% (0/0),BdqoZ5qpz0E,21,0,0,0,0,0,0,{},{},{},3,0,0,,
3OEWW2KGQJNP5XI3VUVO6W9Z5P9ODQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:38 PDT 2017,,,3IXEICO793V9K05Q7QEBIJ0E6IST6J,A2R2YZTSME1K3F,Submitted,Sun Oct 29 06:15:11 PDT 2017,Sun Oct 29 06:16:30 PDT 2017,Wed Nov 01 06:16:30 PDT 2017,,,,79,0% (0/0),0% (0/0),0% (0/0),ItnyexqXR_U,5,0,0,0,0,0,0,{},{},{},3,1,0,,
3BA7SXOG1J2GLFES6E1CEZ035LWR8W,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:41 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:41 PDT 2017,,,3YT88D1N09ABKYSLUF2LAP1YDE6K35,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:02:03 PDT 2017,Sun Oct 29 07:02:27 PDT 2017,Wed Nov 01 07:02:27 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),fEm9AdLNrjk,7,0,0,0,0,3,0,{},{},{},3,0,0,,
37SOB9Z0SS9JHKD9PD9K16JTJ7GL39,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:06 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:06 PDT 2017,,,3UNH76FOCTH7QPPC4C8RFWPFBK9YM7,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:38:23 PDT 2017,Sun Oct 29 08:39:19 PDT 2017,Wed Nov 01 08:39:19 PDT 2017,,,,56,0% (0/0),0% (0/0),0% (0/0),CKqDDh50gcU,7,0,0,0,0,1,0,{},{},{},3,0,0,,
3PKVGQTFIHWV0L5AJIZ6DCO5Y0ZYRH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:38 PDT 2017,,,3P4RDNWND6IVZH4MXX9WDG3AH7VJIX,A2R2YZTSME1K3F,Submitted,Sun Oct 29 06:02:09 PDT 2017,Sun Oct 29 06:03:07 PDT 2017,Wed Nov 01 06:03:07 PDT 2017,,,,58,0% (0/0),0% (0/0),0% (0/0),RzOFxDk26p0,3,0,0,0,0,1,0,{},{},{},3,0,0,,
3U74KRR67MXE41EOG5VQWBRGI1TNTU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:10 PDT 2017,,,3M68NM076IJW4LSY319GI4ZWIY06RQ,A2TBXASXZIRNNW,Submitted,Sun Oct 29 10:17:29 PDT 2017,Sun Oct 29 10:17:59 PDT 2017,Wed Nov 01 10:17:59 PDT 2017,,,,30,100% (1587/1587),100% (1509/1509),100% (1509/1509),unOeTDc2rlY,33,0,0,0,0,2,0,{},{},{},3,0,0,,
3U74KRR67MXE41EOG5VQWBRGI1TNTU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:10 PDT 2017,,,3R2PKQ87NXKL0PA70UMOT8VRL2WMIC,A2R2YZTSME1K3F,Submitted,Sun Oct 29 10:18:43 PDT 2017,Sun Oct 29 10:20:02 PDT 2017,Wed Nov 01 10:20:02 PDT 2017,,,,79,0% (0/0),0% (0/0),0% (0/0),unOeTDc2rlY,33,0,0,0,0,1,0,{},{},{},3,0,0,,
3BFNCI9LYK2K2ZO7LJ8AI11SONB73M,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:55 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:55 PDT 2017,,,35LDD5557BGC6K0V0X706OA4D5UKMS,A1P3Z24Y6GRNVA,Submitted,Sun Oct 29 07:56:30 PDT 2017,Sun Oct 29 07:56:49 PDT 2017,Wed Nov 01 07:56:49 PDT 2017,,,,19,0% (0/0),0% (0/0),0% (0/0),sFxUNO2HOKY,5,0,0,0,0,2,0,{},{},{},3,0,0,,
33Q5P9PUSPYRZ9QWX7BU2OYL4T1CZH,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:07 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:07 PDT 2017,,,392CY0QWG235WZL1UQMS7EERZATI4T,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:53:46 PDT 2017,Sun Oct 29 08:55:25 PDT 2017,Wed Nov 01 08:55:25 PDT 2017,,,,99,0% (0/0),0% (0/0),0% (0/0),FphtHpVV-7w,1,0,0,0,0,0,0,{},{},{},3,0,0,,
34XASH8KLQYAUR0HNN76EM1JO8XPMQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:54 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:54 PDT 2017,,,3WEV0KO0ON47Q97QSDHZEKEKLLOSD8,A2R2YZTSME1K3F,Submitted,Sun Oct 29 08:55:02 PDT 2017,Sun Oct 29 08:56:10 PDT 2017,Wed Nov 01 08:56:10 PDT 2017,,,,68,0% (0/0),0% (0/0),0% (0/0),HOCsiS0pmf0,8,0,0,0,0,0,0,{},{},{},3,0,0,,
